AIRFOIL
  0.0811900582  0.0405830153
  0.0783434858  0.0401912142
  0.0755434626  0.0397862751
  0.0727902977  0.0393680039
  0.0700842951  0.0389362185
  0.0674257534  0.0384907494
  0.0648149663  0.0380314404
  0.0622522218  0.0375581490
  0.0597378029  0.0370707474
  0.0572719872  0.0365691230
  0.0548550469  0.0360531787
  0.0524872488  0.0355228337
  0.0501688544  0.0349780238
  0.0479001195  0.0344187024
  0.0456812946  0.0338448402
  0.0435126247  0.0332564262
  0.0413943492  0.0326534676
  0.0393267020  0.0320359906
  0.0373099112  0.0314040403
  0.0353441996  0.0307576814
  0.0334297841  0.0300969978
  0.0315668761  0.0294220933
  0.0297556812  0.0287330915
  0.0279963995  0.0280301359
  0.0262892250  0.0273133900
  0.0246343464  0.0265830372
  0.0230319462  0.0258392810
  0.0214822014  0.0250823444
  0.0199852830  0.0243124702
  0.0185413563  0.0235299209
  0.0171505808  0.0227349781
  0.0158131099  0.0219279423
  0.0145290913  0.0211091328
  0.0132986667  0.0202788872
  0.0121219721  0.0194375611
  0.0109991372  0.0185855275
  0.0099302861  0.0177231764
  0.0089155367  0.0168509142
  0.0079550011  0.0159691634
  0.0070487852  0.0150783616
  0.0061969893  0.0141789611
  0.0053997072  0.0132714285
  0.0046570270  0.0123562432
  0.0039690307  0.0114338976
  0.0033357942  0.0105048956
  0.0027573875  0.0095697523
  0.0022338744  0.0086289928
  0.0017653126  0.0076831517
  0.0013517540  0.0067327719
  0.0009932442  0.0057784039
  0.0006898227  0.0048206051
  0.0004415231  0.0038599384
  0.0002483727  0.0028969715
  0.0001103930  0.0019322761
  0.0000275990  0.0009664268
  0.0000000000  0.0000000000
  0.0000275990  -0.0009664988
  0.0001103930  -0.0019328522
  0.0002483727  -0.0028989148
  0.0004415231  -0.0038645416
  0.0006898227  -0.0048295878
  0.0009932442  -0.0057939094
  0.0013517540  -0.0067573627
  0.0017653126  -0.0077198049
  0.0022338744  -0.0086810940
  0.0027573875  -0.0096410889
  0.0033357942  -0.0105996497
  0.0039690307  -0.0115566375
  0.0046570270  -0.0125119146
  0.0053997072  -0.0134653445
  0.0061969893  -0.0144167924
  0.0070487852  -0.0153661245
  0.0079550011  -0.0163132087
  0.0089155367  -0.0172579142
  0.0099302861  -0.0182001117
  0.0109991372  -0.0191396736
  0.0121219721  -0.0200764736
  0.0132986667  -0.0210103868
  0.0145290913  -0.0219412900
  0.0158131099  -0.0228690613
  0.0171505808  -0.0237935800
  0.0185413563  -0.0247147268
  0.0199852830  -0.0256323836
  0.0214822014  -0.0265464333
  0.0230319462  -0.0274567600
  0.0246343464  -0.0283632485
  0.0262892250  -0.0292657842
  0.0279963995  -0.0301642534
  0.0297556812  -0.0310585427
  0.0315668761  -0.0319485388
  0.0334297841  -0.0328341288
  0.0353441996  -0.0337151994
  0.0373099112  -0.0345916371
  0.0393267020  -0.0354633280
  0.0413943492  -0.0363301575
  0.0435126247  -0.0371920097
  0.0456812946  -0.0380487679
  0.0479001195  -0.0389003139
  0.0501688544  -0.0397465278
  0.0524872488  -0.0405872878
  0.0548550469  -0.0414224700
  0.0572719872  -0.0422519483
  0.0597378029  -0.0430755936
  0.0622522218  -0.0438932743
  0.0648149663  -0.0447048555
  0.0674257534  -0.0455101990
  0.0700842951  -0.0463091631
  0.0727902977  -0.0471016020
  0.0755434626  -0.0478873662
  0.0783434858  -0.0486663018
  0.0811900582  -0.0494382504
  0.0840828655  -0.0502030490
  0.0870215884  -0.0509605297
  0.0900059025  -0.0517105197
  0.0930354783  -0.0524528408
  0.0961099814  -0.0531873097
  0.0992290723  -0.0539137375
  0.1023924067  -0.0546319297
  0.1055996354  -0.0553416862
  0.1088504044  -0.0560428012
  0.1121443546  -0.0567350629
  0.1154811227  -0.0574182539
  0.1188603400  -0.0580921507
  0.1222816337  -0.0587565239
  0.1257446259  -0.0594111386
  0.1292489345  -0.0600557537
  0.1327941725  -0.0606901227
  0.1363799485  -0.0613139931
  0.1400058668  -0.0619271073
  0.1436715269  -0.0625292021
  0.1473765243  -0.0631200090
  0.1511204500  -0.0636992549
  0.1549028905  -0.0642666615
  0.1587234284  -0.0648219461
  0.1625816418  -0.0653648219
  0.1664771049  -0.0658949979
  0.1704093876  -0.0664121796
  0.1743780558  -0.0669160691
  0.1783826714  -0.0674063657
  0.1824227922  -0.0678827659
  0.1864979723  -0.0683449644
  0.1906077617  -0.0687926540
  0.1947517068  -0.0692255264
  0.1989293501  -0.0696432724
  0.2031402304  -0.0700455826
  0.2073838829  -0.0704321482
  0.2116598389  -0.0708026607
  0.2159676266  -0.0711568133
